6.232290,2.728510,2.000000
6.217730,2.809950,2.000000
5.781160,3.079880,2.000000
6.624470,2.744540,2.000000
5.195910,3.069730,2.000000
5.871770,3.255180,2.000000
5.895620,2.898440,2.000000
5.617540,2.597510,2.000000
5.631760,3.047590,2.000000
5.502590,3.118690,2.000000
6.482130,2.550850,2.000000
7.302790,3.380160,2.000000
6.991980,2.987070,2.000000
4.825530,2.779620,2.000000
6.117680,2.854760,2.000000
0.940490,5.715570,0.000000
