1.85383,5.00752,1.024133741
2.20322,4.94516,2.832774159
1.201,4.5783,6.673044062
1.02063,4.62991,6.816941991
1.60493,5.13663,5.994124466
0.47647,5.13536,5.114874777
0.36392,4.73333,4.449889719
0.3132,5.54695,2.190993518
2.28665,5.00767,5.91623825
2.1546,5.46283,0.585485145
2.05289,4.77959,3.014912884
4.88804,5.50671,6.768281077
2.40305,5.08147,3.038969554
2.56869,5.20688,0.824171063
1.82976,4.59657,0.849768915
0.54845,5.02673,6.297347425
3.1711,5.59465,7.323896567
3.04202,5.00758,4.739607896
2.40428,5.02587,6.08513676
0.17783,5.29765,2.912035434
2.61429,5.22287,1.115102141
2.30098,4.97236,3.098105711
3.90779,5.09465,2.589036886
2.05671,5.23391,5.102409328
1.38133,5.00195,6.217404954
1.16074,4.67728,3.969104884
1.72818,5.36028,6.293618531
3.20361,0.72221,4.333286482
3.06193,1.57192,0.595319255
4.01715,1.16071,3.969001591
1.40261,1.08727,4.128672051
4.08165,0.872,5.89385061
3.15273,0.98156,5.842735196
3.45186,0.42784,1.081094666
3.85384,0.79205,1.411428033
1.57449,1.34811,1.736740071
4.72372,0.62044,2.617649293
2.87961,0.75414,2.573426134
0.96791,1.16167,6.670086729
1.53178,1.10055,0.387022565
4.13836,1.24781,4.955022819
3.16109,1.29423,1.589173684
2.95177,0.89583,7.173885598
3.27844,1.75044,5.751015626
2.12702,0.95672,6.975020812
3.32649,1.28019,3.598229248
2.54371,0.95733,7.106386111
3.23395,1.08202,0.700100691
4.43153,0.54041,7.007775285
3.56479,1.11765,6.994995371
4.25588,0.90644,3.954133278
4.05387,0.53292,5.959952869
3.0897,1.08814,6.81092888
2.84734,0.26759,7.421029464
3.63586,1.1216,6.264842041
1.95539,1.32157,1.750914931
2.88384,0.80455,2.660922353
3.48444,1.13551,4.788910495
3.49798,1.10046,2.779018508
2.45576,0.78905,2.376933969
3.2038,1.02728,5.081684478
3.00677,0.62519,1.442221917
1.96548,1.21731,6.236144131
2.17989,1.3088,3.724783471
2.61207,0.99077,0.303505265
3.9555,0.83269,3.553924232
3.64846,1.6285,1.759211299
4.1845,0.45356,5.915750235
3.78757,1.45443,4.71860391
3.30064,1.28108,3.326610475
3.02836,1.35635,3.037866073
3.18412,1.41411,5.168130047
4.16912,0.20581,1.144454713
3.24024,1.14876,6.268487857
3.91596,1.01226,2.839025543
2.9698,1.0121,0.822991404
1.12994,0.77085,3.813438101
2.71731,0.48698,1.051940028
3.1189,0.69438,7.538034161
2.40518,1.11778,6.060949434
2.95818,1.01887,4.259334578
1.65456,1.18631,1.613807423
2.39776,1.24721,6.405357243
2.28409,0.64865,0.233199359
2.79589,0.99527,5.28615324
3.41156,1.15964,2.034156399
3.50664,0.73878,5.792706148
3.93616,1.46203,3.101933793
3.90207,1.27779,4.062142379
2.61036,0.88028,7.011968961
4.37272,1.02914,0.159318092
3.08349,1.19633,2.876655367
2.11599,0.79304,3.632088012
2.15653,0.40359,4.329362851
2.14491,1.13582,4.039787654
1.84936,1.02233,5.294965824
4.15908,0.61721,0.308405476
2.76494,1.43149,3.884598369
3.90561,1.16575,3.501206897
2.54072,0.98393,7.280521177
4.27783,1.18014,3.22799271
3.31058,1.03124,6.893675178
2.15521,0.80697,3.287060645
3.71364,0.45813,0.34227364
3.5401,0.86446,3.173802907
1.6052,1.10981,2.895970899
1.75164,0.68854,1.245477355
3.12405,0.67822,0.466489883
2.37199,1.4279,4.605013604
2.53446,1.21562,2.523932488
3.68345,1.22835,1.76948519
3.26701,0.32057,1.606226848
3.94159,0.82577,4.056757658
3.26455,1.38369,7.306636029
4.30471,1.10726,0.511705106
2.68499,0.35345,1.693179305
3.12635,1.28069,2.246361948
2.94294,1.02825,7.621510857
3.11877,1.33285,1.622030637
2.02359,0.44772,4.476018216
3.62203,1.28644,1.363408479
2.42866,0.86499,6.025160279
2.09517,1.1401,5.817994461
5.29239,0.36873,1.353497977
2.07292,1.16764,4.945469192
0.94623,0.24522,5.372783573
2.73912,1.10072,7.834365914
6.00507,2.72784,1.152952009
6.05696,2.9497,1.608232363
6.77013,3.21411,7.357080814
5.64035,2.69385,7.185076697
5.63325,2.99002,0.891491198
6.17443,3.29026,3.449473423
7.24695,2.96877,3.515397922
5.58163,3.3351,7.751425495
5.36272,3.14681,1.656605123
4.70776,2.78711,1.408068786
7.42892,3.46679,1.606318584
6.64107,3.05999,1.090107273
6.37474,2.56253,0.596274932
7.2878,2.7518,4.752299123
6.20295,2.67856,5.674435569
5.38736,2.26737,3.488421885
5.66731,2.96478,0.138812617
6.59702,3.07082,6.045855363
7.75661,3.15604,4.14630329
6.63263,3.14799,6.875011429
5.76635,3.14272,6.103169479
5.99423,2.75708,5.657492404
6.3787,2.65022,3.58202766
5.74036,3.10391,5.626999267
4.61652,2.79321,5.716361056
5.33534,3.03929,1.154499328
5.37294,2.81685,1.194469203
5.03611,2.92486,7.984335288
5.52909,3.33682,5.547247924
6.05087,2.80703,0.925901782
5.13201,2.19812,7.018466382
5.73285,2.87738,2.757717395
6.78111,3.05677,4.032141031
6.44834,3.35299,3.456052566
6.39941,2.89757,4.868191199
5.86068,2.99577,1.115710388
6.44765,3.16561,7.233117444
5.36708,3.19503,1.546775995
5.88736,3.34616,4.141942535
3.96162,2.72025,2.322197414
6.28438,3.17361,6.582293019
4.20585,2.81647,7.864801636
5.32616,3.03314,0.380270139
7.17135,3.41227,0.441555796
7.49493,2.84019,4.345867099
7.39807,3.48487,5.887382914
5.02433,2.98683,2.130474716
5.31712,2.81741,6.313259343
5.87655,3.21661,4.335051606
6.03763,2.68304,7.528478968
5.9128,2.85632,1.858328395
6.69451,2.89056,2.820414349
6.01018,2.72401,3.198250548
6.92722,3.1996,2.827311541
6.3356,3.30864,2.40146643
6.24257,2.79179,4.838499307
5.57812,3.24766,5.403217229
6.40774,2.67555,2.940316451
6.8003,3.1758,2.744175067
7.21684,2.72897,4.921362962
6.51101,2.72732,7.343518279
4.60631,3.32946,6.484080268
7.65503,2.87096,2.736987818
5.50296,2.62925,0.922046995
6.63061,3.01502,3.629746388
3.45928,2.68478,1.819245185
8.2034,2.41693,6.504465776
4.95679,2.89776,1.579820507
5.37053,2.44955,7.289592905
5.69798,2.94977,6.401699273
6.27376,2.24256,7.908118784
5.05275,2.75692,3.938316881
6.88576,2.88845,1.071541091
4.18774,2.89283,7.108821503
5.9751,3.02592,6.212696349
6.09457,2.61868,7.308850686
5.72396,3.04454,5.928763073
4.3725,3.05488,2.561815961
6.29206,2.77574,1.902778024
5.14533,4.13226,7.430460557
6.58706,3.37508,0.744232096
5.78769,3.29255,2.099604166
6.72798,3.0044,4.71602259
6.64079,2.41069,4.129612027
6.23229,2.72851,7.110153807
6.21773,2.80995,6.813530846
5.78116,3.07988,4.289917848
6.62447,2.74454,4.989829057
5.19591,3.06973,0.754613973
5.87177,3.25518,1.653943132
5.89562,2.89844,0.366885874
5.61754,2.59751,4.145341827
5.63176,3.04759,3.140193042
5.50259,3.11869,4.921497071
6.48213,2.55085,7.173437015
7.30279,3.38016,4.867959589
6.99198,2.98707,1.402533591
4.82553,2.77962,3.290981016
6.11768,2.85476,1.605860518
0.94049,5.71557,3.524987044
